SurfRadNSW MedAbsErr ann,4.638553619384766
SurfRadNLW MedAbsErr ann,9.334695816040039
SurfRadNSW MedAbsErr djf,4.89067268371582
SurfRadNLW MedAbsErr djf,8.042255401611328
SurfRadNSW MedAbsErr mam,5.8233184814453125
SurfRadNLW MedAbsErr mam,9.235213279724121
SurfRadNSW MedAbsErr jja,7.401142120361328
SurfRadNLW MedAbsErr jja,12.652267456054688
SurfRadNSW MedAbsErr son,4.456716537475586
SurfRadNLW MedAbsErr son,10.214866638183594
