SurfRadNSW MedAbsErr ann,5.050468444824219
SurfRadNLW MedAbsErr ann,3.5148324966430664
SurfRadNSW MedAbsErr djf,5.913730621337891
SurfRadNLW MedAbsErr djf,4.570768356323242
SurfRadNSW MedAbsErr mam,4.0461273193359375
SurfRadNLW MedAbsErr mam,4.294036865234375
SurfRadNSW MedAbsErr jja,5.488988876342773
SurfRadNLW MedAbsErr jja,5.251823425292969
SurfRadNSW MedAbsErr son,5.295989990234375
SurfRadNLW MedAbsErr son,4.335805892944336
